id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp,created_at_ist,violation_items,parking_violation,date,month,weekday,hour,is_peak_hour,is_weekend,near_junction,violation_severity,vehicle_pcu,junction_weight,peak_weight,grid_lat,grid_lon,grid_id,incident_impact
FKID004025,12.9436128,77.5679874,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL3970,SCOOTER,,"[""NO PARKING""]",[113],2024-01-30 05:39:46+00,,2024-01-30 05:41:43.238528+00,FKDEV00627,FKUSR00608,7.0,Basavanagudi,True,No Junction,,,FKN00GL3970,SCOOTER,rejected,2024-02-04 22:54:01.539+00,2024-01-30 11:09:46+05:30,['NO PARKING'],True,2024-01-30,2024-01,Tuesday,11,0,0,0,1.0,0.4,1.0,1.0,12.944,77.568,"12.944,77.568",0.4
FKID004026,12.9209518,77.5837057,"9th Main Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",FKN00GL3971,CAR,,"[""NO PARKING""]",[113],2024-03-27 07:45:46+00,,2024-03-28 02:33:10.21046+00,FKDEV00306,FKUSR00305,25.0,Jayanagara,True,"BTP191 - 40th Cross, 4th Main, Jayanagar",,2024-04-14 21:26:23.364553+00,,,,,2024-03-27 13:15:46+05:30,['NO PARKING'],True,2024-03-27,2024-03,Wednesday,13,0,0,1,1.0,1.0,1.25,1.0,12.921,77.584,"12.921,77.584",1.25
FKID004027,12.9781184,77.5707638,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL3972,PASSENGER AUTO,,"[""NO PARKING"",""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC""]","[113,107,112,111]",2024-02-01 06:38:46+00,,2024-02-01 06:40:19.775143+00,FKDEV00071,FKUSR00071,27.0,Chamarajpet,True,BTP048 - Shanthala Junction,,,FKN00GL3972,PASSENGER AUTO,approved,2024-02-01 21:47:32.745+00,2024-02-01 12:08:46+05:30,"['NO PARKING', 'PARKING IN A MAIN ROAD', 'WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC']",True,2024-02-01,2024-02,Thursday,12,0,0,1,1.4,0.75,1.25,1.0,12.978,77.571,"12.978,77.571",1.3124999999999998
FKID004028,12.9369583,77.4926141,"Kengeri Main Road, Nagadevanahalli, Bengaluru, Karnataka. Pin-560056 (India)",FKN00GL3973,CAR,,"[""NO PARKING""]",[113],2024-01-30 05:33:46+00,,2024-01-30 05:44:10.408654+00,FKDEV00740,FKUSR00713,42.0,Kengeri,True,No Junction,,,FKN00GL3973,CAR,approved,2024-02-03 03:31:41.636+00,2024-01-30 11:03:46+05:30,['NO PARKING'],True,2024-01-30,2024-01,Tuesday,11,0,0,0,1.0,1.0,1.0,1.0,12.937,77.493,"12.937,77.493",1.0
FKID004029,12.9657781,77.5362589,"1st Cross Road, Remco Housing Cooperative Society, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL3974,CAR,,"[""WRONG PARKING""]",[112],2024-01-30 05:25:46+00,,2024-01-30 05:43:35.397776+00,FKDEV00719,FKUSR00692,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,FKN00GL3974,CAR,approved,2024-02-01 07:56:26.919+00,2024-01-30 10:55:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,10,1,0,1,1.05,1.0,1.25,1.2,12.966,77.536,"12.966,77.536",1.575
FKID004030,12.9656568,77.5366409,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL3975,CAR,,"[""WRONG PARKING""]",[112],2024-01-30 05:20:46+00,,2024-01-30 05:44:22.186651+00,FKDEV00719,FKUSR00692,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,FKN00GL3975,CAR,approved,2024-02-01 07:56:33.727+00,2024-01-30 10:50:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,10,1,0,1,1.05,1.0,1.25,1.2,12.966,77.537,"12.966,77.537",1.575
FKID004031,12.987653,77.7349414,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL3976,MOTOR CYCLE,,"[""PARKING ON FOOTPATH"",""WRONG PARKING""]","[105,112]",2024-01-30 22:24:46+00,,2024-02-01 06:41:03.216648+00,FKDEV00156,FKUSR00156,84.0,Mahadevapura,True,No Junction,,,FKN00GL3976,MOTOR CYCLE,rejected,2024-02-02 02:56:17.365+00,2024-01-31 03:54:46+05:30,"['PARKING ON FOOTPATH', 'WRONG PARKING']",True,2024-01-31,2024-01,Wednesday,3,0,0,0,1.1,0.4,1.0,1.0,12.988,77.735,"12.988,77.735",0.44000000000000006
FKID004032,12.987653,77.7349414,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL3977,MOTOR CYCLE,,"[""PARKING ON FOOTPATH"",""WRONG PARKING""]","[105,112]",2024-02-01 06:39:46+00,,2024-02-01 06:41:04.501417+00,FKDEV00156,FKUSR00156,84.0,Mahadevapura,True,No Junction,,,FKN00GL3977,MOTOR CYCLE,approved,2024-02-01 21:33:59.235+00,2024-02-01 12:09:46+05:30,"['PARKING ON FOOTPATH', 'WRONG PARKING']",True,2024-02-01,2024-02,Thursday,12,0,0,0,1.1,0.4,1.0,1.0,12.988,77.735,"12.988,77.735",0.44000000000000006
FKID004033,12.9693875,77.5754359,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL3978,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-02-01 06:39:46+00,,2024-02-01 06:41:16.106378+00,FKDEV00577,FKUSR00388,28.0,City Market,True,No Junction,,,FKN00GL3978,PASSENGER AUTO,approved,2024-02-01 21:32:39.776+00,2024-02-01 12:09:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,12,0,0,0,1.0,0.75,1.0,1.0,12.969,77.575,"12.969,77.575",0.75
FKID004034,12.9084868,77.6009638,"1st Cross Road, GD Mara Slum, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",FKN00GL3979,LGV,,"[""NO PARKING""]",[113],2024-03-28 06:19:46+00,,2024-03-28 22:18:56.050116+00,FKDEV00738,FKUSR00711,31.0,Mico Layout,True,BTP130 - GD Mara Junction,,2024-04-15 19:34:47.286461+00,,,,,2024-03-28 11:49:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,11,0,0,1,1.0,1.35,1.25,1.0,12.908,77.601,"12.908,77.601",1.6875
FKID004035,13.0000432,77.5496125,"WOC Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3980,LGV,,"[""NO PARKING""]",[113],2024-01-30 04:42:46+00,,2024-01-30 06:02:42.29742+00,FKDEV00741,FKUSR00714,6.0,Rajajinagar,True,BTP027 - Modi Bridge Junction,,,FKN00GL3980,LGV,rejected,2024-02-03 03:44:09.226+00,2024-01-30 10:12:46+05:30,['NO PARKING'],True,2024-01-30,2024-01,Tuesday,10,1,0,1,1.0,1.35,1.25,1.2,13.0,77.55,"13.0,77.55",2.025
FKID004036,12.9876767,77.73497,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL3981,SCOOTER,,"[""PARKING ON FOOTPATH"",""WRONG PARKING""]","[105,112]",2024-02-01 06:42:46+00,,2024-02-01 06:43:58.430667+00,FKDEV00156,FKUSR00156,84.0,Mahadevapura,True,No Junction,,,FKN00GL3981,SCOOTER,approved,2024-02-01 20:18:18.849+00,2024-02-01 12:12:46+05:30,"['PARKING ON FOOTPATH', 'WRONG PARKING']",True,2024-02-01,2024-02,Thursday,12,0,0,0,1.1,0.4,1.0,1.0,12.988,77.735,"12.988,77.735",0.44000000000000006
FKID004037,12.8966634,77.7199838,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",FKN00GL3982,HGV,,"[""WRONG PARKING""]",[112],2024-03-22 22:05:46+00,,2024-03-28 02:34:47.744157+00,FKDEV00355,FKUSR00351,39.0,Whitefield,True,No Junction,,2024-04-14 21:27:25.888192+00,,,,,2024-03-23 03:35:46+05:30,['WRONG PARKING'],True,2024-03-23,2024-03,Saturday,3,0,1,0,1.05,2.1,1.0,1.0,12.897,77.72,"12.897,77.72",2.205
FKID004038,12.9338775,77.6908107,"New Horizon College Road, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",FKN00GL2841,SCOOTER,,"[""NO PARKING""]",[113],2024-03-27 01:24:46+00,,2024-03-28 02:34:48.72927+00,FKDEV00646,FKUSR00626,13.0,HAL Old Airport,True,No Junction,,2024-04-14 21:27:25.897727+00,,,,,2024-03-27 06:54:46+05:30,['NO PARKING'],True,2024-03-27,2024-03,Wednesday,6,0,0,0,1.0,0.4,1.0,1.0,12.934,77.691,"12.934,77.691",0.4
FKID004039,12.9702101,77.5758396,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL3983,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-01 06:29:46+00,,2024-02-01 06:41:40.356835+00,FKDEV00577,FKUSR00388,28.0,City Market,True,BTP043 - Upparpet Junction,,,FKN00GL3983,PASSENGER AUTO,approved,2024-02-01 21:29:47.16+00,2024-02-01 11:59:46+05:30,['WRONG PARKING'],True,2024-02-01,2024-02,Thursday,11,0,0,1,1.05,0.75,1.25,1.0,12.97,77.576,"12.97,77.576",0.9843750000000001
FKID004040,12.8966473,77.7199393,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",FKN00GL3984,SCOOTER,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-03-27 23:58:46+00,,2024-03-28 02:34:49.896349+00,FKDEV00355,FKUSR00351,39.0,Whitefield,True,No Junction,,2024-04-14 21:27:25.901858+00,,,,,2024-03-28 05:28:46+05:30,"['WRONG PARKING', 'DEFECTIVE NUMBER PLATE']",True,2024-03-28,2024-03,Thursday,5,0,0,0,1.05,0.4,1.0,1.0,12.897,77.72,"12.897,77.72",0.42000000000000004
FKID004041,12.9573653,77.5186466,"Gnana Bharathi Road, Manasa Layout, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",FKN00GL3985,CAR,,"[""WRONG PARKING""]",[112],2024-03-28 08:11:46+00,,2024-03-28 09:22:51.154511+00,FKDEV00742,FKUSR00715,26.0,Byatarayanapura,True,No Junction,,2024-04-15 14:55:41.864959+00,,,,,2024-03-28 13:41:46+05:30,['WRONG PARKING'],True,2024-03-28,2024-03,Thursday,13,0,0,0,1.05,1.0,1.0,1.0,12.957,77.519,"12.957,77.519",1.05
FKID004042,12.9338775,77.6908107,,FKN00GL3986,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-28 02:32:46+00,,2024-03-28 02:34:50.72936+00,FKDEV00646,FKUSR00626,13.0,HAL Old Airport,True,No Junction,,2024-04-14 21:27:25.90587+00,,,,,2024-03-28 08:02:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,8,1,0,0,1.0,0.4,1.0,1.2,12.934,77.691,"12.934,77.691",0.48
FKID004043,12.9572218,77.5186124,"Dr Rajkumar Puniya Bhoomi Road, Nagarabavi Circle, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",FKN00GL3987,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-28 08:10:46+00,,2024-03-28 09:23:54.502215+00,FKDEV00742,FKUSR00715,26.0,Byatarayanapura,True,No Junction,,2024-04-15 14:55:41.867463+00,,,,,2024-03-28 13:40:46+05:30,['WRONG PARKING'],True,2024-03-28,2024-03,Thursday,13,0,0,0,1.05,0.4,1.0,1.0,12.957,77.519,"12.957,77.519",0.42000000000000004
FKID004044,12.9644533,77.5550383,"JJR Main Road, JJR Nagar Circle, JJR Nagar North, Bengaluru, Karnataka. Pin-560018 (India)",FKN00GL3988,SCOOTER,,"[""NO PARKING""]",[113],2024-02-01 06:33:46+00,,2024-02-01 06:42:07.411039+00,FKDEV00457,FKUSR00451,29.0,Magadi Road,True,No Junction,,,FKN00GL3988,SCOOTER,approved,2024-02-01 21:01:14.426+00,2024-02-01 12:03:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,12,0,0,0,1.0,0.4,1.0,1.0,12.964,77.555,"12.964,77.555",0.4
FKID004045,12.9338775,77.6908107,"New Horizon College Road, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",FKN00GL3989,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-28 02:32:46+00,,2024-03-28 02:34:51.573949+00,FKDEV00646,FKUSR00626,13.0,HAL Old Airport,True,No Junction,,2024-04-14 21:27:25.909854+00,,,,,2024-03-28 08:02:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,8,1,0,0,1.0,0.4,1.0,1.2,12.934,77.691,"12.934,77.691",0.48
FKID004046,12.964253,77.5712984,"2nd Cross Road, New Tharagupete, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",FKN00GL3990,CAR,,"[""WRONG PARKING""]",[112],2024-03-10 01:09:46+00,,2024-03-11 05:36:27.294353+00,FKDEV00743,FKUSR00716,27.0,Chamarajpet,True,BTP085 - Briyand Circle,,2024-03-28 14:54:36.707966+00,FKN00GL3990,CAR,rejected,2024-04-02 04:09:43.23+00,2024-03-10 06:39:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,6,0,1,1,1.05,1.0,1.25,1.0,12.964,77.571,"12.964,77.571",1.3125
FKID004047,12.9876767,77.73497,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL3991,MOTOR CYCLE,,"[""PARKING ON FOOTPATH"",""NO PARKING""]","[105,113]",2024-01-30 22:23:46+00,,2024-02-01 06:43:57.373319+00,FKDEV00156,FKUSR00156,84.0,Mahadevapura,True,No Junction,,,FKN00GL3991,MOTOR CYCLE,approved,2024-02-02 02:55:06.321+00,2024-01-31 03:53:46+05:30,"['PARKING ON FOOTPATH', 'NO PARKING']",True,2024-01-31,2024-01,Wednesday,3,0,0,0,1.1,0.4,1.0,1.0,12.988,77.735,"12.988,77.735",0.44000000000000006
FKID004048,12.9795442,77.6949851,"Outer Ring Road, Doddanakundi Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL1896,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-01 06:37:46+00,,2024-02-01 06:43:56.208687+00,FKDEV00273,FKUSR00272,84.0,Mahadevapura,True,No Junction,,,FKN00GL1896,MAXI-CAB,approved,2024-02-01 20:24:48.059+00,2024-02-01 12:07:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,12,0,0,0,1.0,1.2,1.0,1.0,12.98,77.695,"12.98,77.695",1.2
FKID004049,12.9795442,77.6949851,"Outer Ring Road, Doddanakundi Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL3992,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-01 06:37:46+00,,2024-02-01 06:44:32.619047+00,FKDEV00273,FKUSR00272,84.0,Mahadevapura,True,No Junction,,,FKN00GL3992,MAXI-CAB,approved,2024-02-01 20:15:54.372+00,2024-02-01 12:07:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,12,0,0,0,1.0,1.2,1.0,1.0,12.98,77.695,"12.98,77.695",1.2
FKID004050,12.9700981,77.5757639,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL3993,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-01 06:25:46+00,,2024-02-01 06:44:12.94092+00,FKDEV00577,FKUSR00388,28.0,City Market,True,BTP043 - Upparpet Junction,,,FKN00GL3993,PASSENGER AUTO,approved,2024-02-01 20:17:02.825+00,2024-02-01 11:55:46+05:30,['WRONG PARKING'],True,2024-02-01,2024-02,Thursday,11,0,0,1,1.05,0.75,1.25,1.0,12.97,77.576,"12.97,77.576",0.9843750000000001
FKID004051,12.9304917,77.6854983,"Outer Ring Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3994,CAR,,"[""WRONG PARKING"",""NO PARKING""]","[112,113]",2024-03-28 02:17:46+00,,2024-03-28 02:35:05.581658+00,FKDEV00249,FKUSR00248,13.0,HAL Old Airport,True,No Junction,,2024-04-14 21:27:25.926337+00,,,,,2024-03-28 07:47:46+05:30,"['WRONG PARKING', 'NO PARKING']",True,2024-03-28,2024-03,Thursday,7,0,0,0,1.05,1.0,1.0,1.0,12.93,77.685,"12.93,77.685",1.05
FKID004052,12.9866231,77.7333772,"Pattandur Agrahara Road, Harman Campus, EOIZ Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL3995,MOTOR CYCLE,,"[""PARKING ON FOOTPATH"",""WRONG PARKING""]","[105,112]",2024-01-30 22:23:46+00,,2024-02-01 06:45:25.342358+00,FKDEV00156,FKUSR00156,39.0,Whitefield,True,No Junction,,,FKN00GL3995,MOTOR CYCLE,rejected,2024-02-02 02:55:03.69+00,2024-01-31 03:53:46+05:30,"['PARKING ON FOOTPATH', 'WRONG PARKING']",True,2024-01-31,2024-01,Wednesday,3,0,0,0,1.1,0.4,1.0,1.0,12.987,77.733,"12.987,77.733",0.44000000000000006
FKID004053,12.9305183,77.6856083,"Outer Ring Road, Vajram Esteva, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3996,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-28 02:18:46+00,,2024-03-28 02:35:08.640391+00,FKDEV00249,FKUSR00248,13.0,HAL Old Airport,True,No Junction,,2024-04-14 21:27:25.935122+00,,,,,2024-03-28 07:48:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2024-03-28,2024-03,Thursday,7,0,0,0,1.4,1.0,1.0,1.0,12.931,77.686,"12.931,77.686",1.4
FKID004054,12.9866231,77.7333772,"Pattandur Agrahara Road, Harman Campus, EOIZ Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL3997,MOTOR CYCLE,,"[""PARKING ON FOOTPATH"",""NO PARKING""]","[105,113]",2024-02-01 06:43:46+00,,2024-02-01 06:45:27.052089+00,FKDEV00156,FKUSR00156,39.0,Whitefield,True,No Junction,,,FKN00GL3997,MOTOR CYCLE,approved,2024-02-01 19:55:28.337+00,2024-02-01 12:13:46+05:30,"['PARKING ON FOOTPATH', 'NO PARKING']",True,2024-02-01,2024-02,Thursday,12,0,0,0,1.1,0.4,1.0,1.0,12.987,77.733,"12.987,77.733",0.44000000000000006
FKID004055,13.0062927,77.5928865,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",FKN00GL3998,SCOOTER,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-01-29 01:10:46+00,,2024-01-30 05:51:10.41013+00,FKDEV00744,FKUSR00717,21.0,R.T. Nagar,True,No Junction,,,FKN00GL3998,SCOOTER,processing,2024-02-03 22:32:12.509+00,2024-01-29 06:40:46+05:30,"['WRONG PARKING', 'DEFECTIVE NUMBER PLATE']",True,2024-01-29,2024-01,Monday,6,0,0,0,1.05,0.4,1.0,1.0,13.006,77.593,"13.006,77.593",0.42000000000000004
FKID004056,12.9084868,77.6009638,"1st Cross Road, GD Mara Slum, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",FKN00GL3999,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-28 06:20:46+00,,2024-03-28 22:18:57.090063+00,FKDEV00738,FKUSR00711,31.0,Mico Layout,True,BTP130 - GD Mara Junction,,2024-04-15 19:34:47.290241+00,,,,,2024-03-28 11:50:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,11,0,0,1,1.0,0.75,1.25,1.0,12.908,77.601,"12.908,77.601",0.9375
FKID004057,12.9779769,77.5753872,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL4000,SCOOTER,,"[""NO PARKING""]",[113],2024-02-01 06:37:46+00,,2024-02-01 06:47:06.29405+00,FKDEV00689,FKUSR00665,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,FKN00GL4000,SCOOTER,approved,2024-02-01 19:41:48.255+00,2024-02-01 12:07:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,12,0,0,1,1.0,0.4,1.25,1.0,12.978,77.575,"12.978,77.575",0.5
FKID004058,12.977772,77.575457,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL4001,SCOOTER,,"[""NO PARKING""]",[113],2024-02-01 06:37:46+00,,2024-02-01 06:47:05.461119+00,FKDEV00689,FKUSR00665,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,FKN00GL4001,SCOOTER,approved,2024-02-01 19:42:05.398+00,2024-02-01 12:07:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,12,0,0,1,1.0,0.4,1.25,1.0,12.978,77.575,"12.978,77.575",0.5
FKID004059,13.03527,77.625155,"5th Cross Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",FKN00GL4002,HGV,,"[""NO PARKING""]",[113],2024-01-31 21:12:46+00,,2024-02-01 06:46:59.155675+00,FKDEV00278,FKUSR00277,46.0,K.G. Halli,True,No Junction,,,FKN00GL4002,HGV,rejected,2024-02-01 23:38:23.504+00,2024-02-01 02:42:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,2,0,0,0,1.0,2.1,1.0,1.0,13.035,77.625,"13.035,77.625",2.1
FKID004060,12.8900185,77.6398697,"Hosur Road, Gangotri SLV Meadows, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL4003,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-27 23:19:46+00,,2024-03-28 21:45:50.442849+00,FKDEV00121,FKUSR00122,45.0,HSR Layout,True,No Junction,,2024-04-15 18:24:38.02521+00,,,,,2024-03-28 04:49:46+05:30,['WRONG PARKING'],True,2024-03-28,2024-03,Thursday,4,0,0,0,1.05,0.75,1.0,1.0,12.89,77.64,"12.89,77.64",0.7875000000000001
FKID004061,12.977772,77.575457,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL4004,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-01 06:45:46+00,,2024-02-01 06:47:08.408352+00,FKDEV00689,FKUSR00665,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,FKN00GL4004,MOTOR CYCLE,approved,2024-02-01 19:42:52.003+00,2024-02-01 12:15:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,12,0,0,1,1.0,0.4,1.25,1.0,12.978,77.575,"12.978,77.575",0.5
FKID004062,12.9648084,77.5389923,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL4005,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 06:40:46+00,,2024-02-01 06:47:33.63043+00,FKDEV00393,FKUSR00389,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,FKN00GL4005,SCOOTER,approved,2024-02-01 19:41:23.016+00,2024-02-01 12:10:46+05:30,['WRONG PARKING'],True,2024-02-01,2024-02,Thursday,12,0,0,1,1.05,0.4,1.25,1.0,12.965,77.539,"12.965,77.539",0.525
FKID004063,12.9085254,77.6014145,"1st Cross Road, GD Mara Slum, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",FKN00GL4006,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-28 06:21:46+00,,2024-03-28 22:18:58.0487+00,FKDEV00738,FKUSR00711,31.0,Mico Layout,True,BTP130 - GD Mara Junction,,2024-04-15 19:34:47.292833+00,,,,,2024-03-28 11:51:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,11,0,0,1,1.0,0.4,1.25,1.0,12.909,77.601,"12.909,77.601",0.5
FKID004064,12.9305967,77.6858167,"Outer Ring Road, Vajram Esteva, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL4007,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-28 02:19:46+00,,2024-03-28 02:35:15.269041+00,FKDEV00249,FKUSR00248,13.0,HAL Old Airport,True,No Junction,,2024-04-14 21:27:25.951819+00,,,,,2024-03-28 07:49:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2024-03-28,2024-03,Thursday,7,0,0,0,1.4,0.75,1.0,1.0,12.931,77.686,"12.931,77.686",1.0499999999999998
FKID004065,12.9647877,77.5390751,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL4008,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 06:40:46+00,,2024-02-01 06:48:00.161923+00,FKDEV00393,FKUSR00389,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,FKN00GL4008,SCOOTER,rejected,2024-02-01 20:34:37.625+00,2024-02-01 12:10:46+05:30,['WRONG PARKING'],True,2024-02-01,2024-02,Thursday,12,0,0,1,1.05,0.4,1.25,1.0,12.965,77.539,"12.965,77.539",0.525
FKID004066,12.9642841,77.5408163,"Sri Sankasta Hara Ganapati Temple Road, Hampi Nagar, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL4009,CAR,,"[""WRONG PARKING""]",[112],2024-01-30 05:47:46+00,,2024-01-30 06:00:07.080736+00,FKDEV00719,FKUSR00692,30.0,Vijayanagara,True,No Junction,,,FKN00GL4009,CAR,rejected,2024-02-04 22:36:47.494+00,2024-01-30 11:17:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,11,0,0,0,1.05,1.0,1.0,1.0,12.964,77.541,"12.964,77.541",1.05
